PersonID,Name,Birthdate,Last 4 SSN,Total Sales,Gender,Largest Purchase,Favorite Book ID
2971,"Berge, Beryl U",10/7/1954,7899,242.30,Female,406.82,44
2972,"Greenholt, Dixie Q",9/29/1997,3858,245.44,Male,229.35,82
2973,"Berge, Estevan U",11/3/1993,3864,941.20,Male,599.94,9
2974,"Berge, Aurelia L",3/5/1989,6727,653.84,Female,387.57,63
2975,"Heller, Monroe I",6/30/1973,3935,207.62,Female,997.16,96
2976,"Doyle, Fritz P",8/12/1983,3643,483.79,Male,951.90,24
2977,"Runolfsson, Katarina K",1/19/1985,7800,4.46,Male,751.72,2
2978,"Carroll, Kyleigh F",1/13/1955,6102,190.37,Male,784.65,56
2979,"Hahn, Enos R",10/31/1974,8387,316.64,Male,891.81,60
2980,"Schuppe, Larue H",8/8/1987,2287,855.28,Female,637.97,71
2981,"Schuppe, Nicola D",8/2/1958,9829,279.43,Female,605.84,24
2982,"Christiansen, Polly Z",7/7/1992,4575,620.01,Male,846.64,31
2983,"Torphy, Issac O",2/9/1972,2426,173.74,Female,621.26,71
2984,"Flatley, Rosa X",5/4/1963,9087,148.91,Male,129.31,44
2985,"McGlynn, Gerry F",3/10/1976,7572,742.34,Male,237.60,2
2986,"Marks, Davion H",12/3/1956,3652,696.96,Male,594.12,52
2987,"Brakus, Bruce S",3/23/1969,8135,744.77,Female,240.89,84
2988,"Torphy, Norbert Q",3/4/1995,1938,934.95,Female,615.16,41
2989,"Oberbrunner, Lewis M",9/1/1998,3450,468.25,Female,666.62,12
2990,"Bahringer, Josephine C",12/11/1951,9661,125.69,Female,442.35,6
2991,"Cummings, Arlie I",11/20/1970,6585,381.68,Female,54.06,14
2992,"Jakubowski, Skyla A",6/25/1970,0026,664.98,Male,426.58,38
2993,"Hudson, Dudley I",11/8/1985,1864,133.60,Female,317.78,94
2994,"Howell, Norris F",4/1/1956,5793,563.39,Male,403.71,94
2995,"Huels, Davon W",11/29/1972,6967,777.10,Female,914.12,1
2996,"Haley, Rachael B",12/8/1962,9756,314.76,Male,713.77,61
2997,"Baumbach, Blaze H",11/17/1981,5093,978.91,Male,82.16,83
2998,"Abbott, Petra N",8/8/1951,4247,992.07,Female,741.88,14
2999,"Zemlak, Tina O",12/28/1984,9592,571.14,Female,444.00,6
3000,"Spinka, Allie G",9/1/1996,5848,913.68,Male,464.18,77
3001,"Lang, Veda G",5/25/1989,8304,257.65,Female,378.17,74
3002,"Crooks, Breanne I",10/15/1971,0192,860.29,Male,74.23,10
3003,"Raynor, Frederik M",11/6/1978,3929,355.82,Female,582.71,11
3004,"Windler, Hank X",7/19/1956,0946,574.24,Female,953.43,31
3005,"Gleichner, Kennedy X",9/25/1980,1901,879.11,Female,833.82,37
3006,"Beer, Magnus Q",11/22/1994,7425,2.42,Female,733.75,36
3007,"Kiehn, Mac F",11/5/1957,6639,920.14,Male,644.31,97
3008,"Rodriguez, Domenick P",10/31/1973,2246,281.15,Male,969.09,51
3009,"Schulist, Zion Y",7/11/1972,1694,496.80,Female,482.50,34
3010,"Kerluke, Callie I",4/27/1951,7321,614.40,Male,201.90,5
3011,"Grimes, Sallie B",1/16/1992,9943,520.29,Female,904.40,94
3012,"Little, Paul K",1/27/1964,9741,589.30,Female,382.15,14
3013,"Macejkovic, Johathan O",1/21/1966,1631,821.68,Female,434.45,15
3014,"Beahan, Armani W",3/29/1977,2350,556.58,Male,125.35,90
3015,"Medhurst, Abner U",5/16/1995,0694,119.75,Male,834.79,72
3016,"Rau, Antwon P",4/7/1951,4928,689.76,Female,361.67,40
3017,"Cummings, Jovan Z",9/26/1963,6263,440.64,Male,400.74,16
3018,"Breitenberg, Estefania Z",7/3/1983,6564,352.45,Female,559.56,42
3019,"Leffler, Jasper R",11/16/1986,0108,86.37,Female,150.79,47
3020,"Koch, Arely O",8/18/1977,5981,710.68,Female,916.56,76
3021,"Pfeffer, Jaron P",11/23/1960,8208,841.31,Female,616.22,90
3022,"Carroll, Rose B",3/19/1959,3877,249.20,Female,512.23,58
3023,"Mills, Favian O",11/13/1971,1330,96.05,Male,936.28,52
3024,"VonRueden, Domenick N",9/26/1989,9765,288.14,Male,328.32,42
3025,"Block, Alba J",1/17/1959,6014,781.05,Male,736.48,74
3026,"Oberbrunner, Shea W",9/22/1965,4788,945.80,Male,11.14,87
3027,"Roob, Christophe C",2/23/1993,1215,734.97,Female,58.22,98
3028,"Padberg, Willard J",5/5/1995,2492,224.92,Female,400.37,93
3029,"Schulist, Della T",6/5/1967,8165,610.13,Male,130.02,75
3030,"Funk, Linnea B",1/11/1979,1338,449.81,Female,804.97,42
3031,"Hammes, Kavon T",11/30/1953,6556,712.26,Female,691.64,53
3032,"Franecki, Kaia L",3/29/1958,4741,199.31,Female,77.02,44
3033,"Cummings, Cyril G",3/11/1971,4590,283.81,Female,832.53,68
3034,"Kautzer, Eldridge P",7/19/1999,1277,137.86,Male,948.14,47
3035,"Gerlach, Adelia W",11/17/1959,5797,423.66,Male,132.88,59
3036,"Lebsack, Tess F",12/16/1965,4822,360.07,Female,616.13,88
3037,"Daniel, Leonie E",1/9/1966,8342,967.94,Male,926.35,22
3038,"Wolf, Astrid W",1/13/1977,5188,93.66,Female,384.48,70
3039,"Murray, Alexandra G",1/15/1974,1863,144.72,Female,587.77,75
3040,"Wilkinson, Rolando D",4/30/1952,4859,679.49,Female,240.95,71
3041,"Kutch, Ramiro L",4/29/1980,4192,830.04,Male,55.20,86
3042,"Dare, Mariano R",11/27/1984,0999,326.42,Female,437.68,7
3043,"Greenholt, Shannon F",3/29/1965,2583,550.85,Male,522.53,11
3044,"Cummings, Davonte F",12/4/1952,9757,334.97,Female,55.40,36
3045,"Smith, Demario N",3/3/1974,4548,928.35,Male,765.55,49
3046,"Veum, Woodrow A",3/26/1966,4108,412.77,Male,187.04,7
3047,"Williamson, Zoila D",10/24/1996,0400,789.53,Female,608.09,85
3048,"Rogahn, Maximilian P",6/27/1991,3538,591.94,Female,497.41,81
3049,"Thompson, Krystel J",11/23/1988,5671,411.93,Male,726.05,42
3050,"Rippin, Gordon B",4/1/1973,3878,372.81,Female,912.62,75
3051,"Lubowitz, Barbara N",7/14/1978,7203,824.50,Female,376.48,4
3052,"Torp, Connie O",1/25/1984,6186,854.90,Male,460.63,70
3053,"O'Reilly, Ali P",8/22/1971,8734,538.76,Male,346.34,15
3054,"Casper, Adolfo F",4/13/1974,9780,330.57,Female,937.06,41
3055,"Keeling, Kailyn T",12/29/1970,7403,258.53,Male,242.29,49
3056,"Walsh, Aliza F",6/10/1957,8688,482.09,Male,285.22,70
3057,"Prohaska, Raven D",11/6/1952,6021,729.42,Male,281.76,20
3058,"Kerluke, Jayde K",11/22/1967,4437,707.17,Female,736.12,98
3059,"Kirlin, Grayce O",1/18/1986,2852,420.50,Male,263.20,87
3060,"Ullrich, Francisca O",6/6/1964,2646,48.59,Male,586.38,16
3061,"Paucek, Esteban F",3/9/1982,4539,121.15,Male,485.16,9
3062,"Treutel, Tillman A",5/19/1964,4359,867.86,Male,320.08,45
3063,"Windler, Timmy P",11/21/1964,1335,738.89,Female,792.33,8
3064,"Botsford, Ayla M",3/24/1952,5401,281.63,Female,76.38,60
3065,"Leannon, Akeem V",7/5/1950,3025,296.18,Female,903.09,17
3066,"Ratke, Darlene H",7/29/1987,4955,564.65,Female,873.41,73
3067,"McDermott, Randi F",3/8/1993,1247,858.83,Male,994.75,72
3068,"Hessel, Emilie X",7/24/1979,5413,829.96,Female,670.54,59
3069,"Prohaska, Lisette N",7/24/1989,8372,918.74,Female,318.25,91
3070,"Sauer, Eric X",12/4/1996,9513,863.30,Female,716.64,88
3071,"Macejkovic, Virginia N",6/21/1972,4616,257.24,Female,231.66,10
3072,"Blick, Ned W",2/23/1967,7130,224.63,Female,600.00,27
3073,"Wilderman, Holden S",7/2/1987,5050,187.82,Male,127.39,36
3074,"Kris, Caleigh J",8/25/1967,8096,711.67,Female,255.85,74
3075,"Connelly, Kassandra C",9/2/1992,3109,768.26,Male,72.71,95
3076,"Roob, Kane E",6/9/1964,7202,233.79,Male,887.06,50
3077,"Gorczany, Dan R",6/10/1963,8596,185.68,Male,11.66,90
3078,"Sipes, Oliver M",3/9/1962,4522,860.88,Male,952.49,81
3079,"McCullough, Emmanuelle Z",9/16/1981,8538,326.65,Male,457.52,38
3080,"Brekke, Emmanuel I",9/27/1973,6121,973.91,Female,544.33,30
3081,"Hegmann, Gerald Z",6/5/1979,0498,537.13,Male,138.63,52
3082,"Marvin, Demarcus X",12/18/1969,0291,963.84,Male,145.68,38
3083,"West, Myriam U",9/3/1993,3081,654.16,Male,818.06,3
3084,"Auer, Tressie E",12/1/1975,6954,675.05,Male,648.27,78
3085,"Ruecker, Brandi L",4/12/1979,2767,502.11,Male,27.59,81
3086,"Runolfsdottir, Brando U",12/30/1981,0991,953.73,Male,641.65,27
3087,"Koepp, Ernestina F",12/4/1950,2122,115.91,Female,254.43,19
3088,"Marvin, Filiberto G",2/27/1960,1186,501.25,Female,764.18,94
3089,"Bednar, Tara P",12/6/1996,7726,302.63,Male,803.82,19
3090,"Walker, Warren Q",8/1/1998,1208,905.22,Female,779.26,79
3091,"Wunsch, Cora R",1/10/1976,9016,400.89,Female,675.82,35
3092,"Monahan, Sherman Q",2/13/1979,0510,65.14,Male,297.14,3
3093,"Mueller, Lera R",10/7/1981,9594,279.87,Male,956.24,92
3094,"Kuhlman, Vivian B",8/11/1962,5171,136.67,Male,329.19,39
3095,"Jast, Blaise M",3/14/1973,1776,712.06,Male,269.42,56
3096,"Little, Lafayette T",9/26/1996,6258,518.78,Female,277.40,9
3097,"Kuhic, Simeon V",9/19/1992,6529,462.93,Female,885.45,96
3098,"Ward, Naomi K",7/7/1969,3297,125.46,Male,858.50,22
3099,"Monahan, Cordia W",7/26/1974,9745,13.53,Male,448.58,46
3100,"Armstrong, Clay E",2/18/1984,6186,560.68,Female,229.37,88
3101,"Leuschke, Rashawn K",3/24/1973,3908,9.81,Male,193.17,94
3102,"Swift, Uriel W",6/28/1956,5647,665.52,Female,693.93,89
3103,"Collins, Madison O",7/19/1970,9132,577.65,Male,636.07,59
3104,"Fritsch, Noelia O",2/16/1966,6191,651.26,Male,316.06,73
3105,"Heller, Keagan Q",4/7/1953,8398,434.23,Female,684.55,25
3106,"Ritchie, Brendan M",2/29/1992,7886,774.84,Female,717.06,93
3107,"Thiel, Russell M",3/3/1996,8601,315.54,Female,262.91,39
3108,"Gleason, Ottilie V",3/6/1951,1352,25.25,Male,135.28,51
3109,"Hoppe, Shanna M",11/7/1976,2562,606.05,Female,806.66,65
3110,"Weimann, Cleo R",8/5/1990,2188,232.79,Male,436.64,78
3111,"Conn, Rene I",4/11/1994,0573,717.46,Male,834.34,3
3112,"Heaney, Sebastian F",1/27/1966,6824,101.54,Female,46.81,61
3113,"Hilpert, Hayden S",6/15/1974,6752,803.95,Male,663.04,29
3114,"Kling, Fernando O",12/29/1975,0265,259.03,Female,873.79,53
3115,"Hessel, Grace U",3/21/1994,2513,207.55,Male,13.61,46
3116,"Runolfsson, Lenny V",7/19/1981,2301,163.40,Male,118.56,1
3117,"Rippin, Lester V",1/19/1958,2762,384.40,Female,728.81,44
3118,"Renner, Roberta P",10/19/1987,4352,538.19,Female,634.92,22
3119,"Baumbach, Annabel X",4/22/1980,8229,596.64,Male,413.13,67
3120,"Gleichner, Jakayla C",8/3/1988,2054,880.08,Male,776.54,99
3121,"Senger, Jordon O",3/14/1991,0708,415.18,Female,479.27,76
3122,"Rowe, Erna F",6/23/1962,7636,872.09,Male,610.41,72
3123,"Konopelski, Karina U",2/10/1958,5018,522.29,Male,668.45,59
3124,"Harber, Boyd Z",6/27/1987,3476,643.15,Female,377.97,10
3125,"Beatty, Prince N",2/2/1993,0969,425.37,Male,272.74,2
3126,"Heller, Alyce C",6/14/1959,7289,910.21,Male,71.06,81
3127,"Smitham, Shaniya B",1/23/1955,0650,513.38,Female,162.76,80
3128,"Kshlerin, Margaret Y",6/19/1964,1000,691.07,Male,333.71,38
3129,"Zieme, Desmond U",12/15/1997,4113,903.50,Female,715.80,77
3130,"Predovic, Brooke F",6/28/1993,2717,526.82,Male,513.85,99
3131,"Streich, Hailie K",5/28/1970,6491,238.35,Male,585.23,23
3132,"Lemke, Hailey H",11/21/1981,9677,192.60,Female,459.04,29
3133,"O'Keefe, Ernest L",6/13/1969,0747,456.49,Female,279.27,7
3134,"Weber, Alexandre B",8/14/1964,6014,768.85,Female,708.70,34
3135,"Reilly, Cleveland Z",10/8/1996,6386,739.36,Male,797.36,98
3136,"Gleason, Raoul S",1/14/1988,4922,503.92,Female,876.12,22
3137,"Balistreri, Domenica G",5/2/1956,5514,346.37,Male,686.63,11
3138,"Cronin, Gia K",9/12/1951,3573,653.89,Male,552.42,1
3139,"Ruecker, Rhianna X",10/17/1964,7817,911.27,Female,446.98,41
3140,"Dach, Melissa J",4/28/1961,3849,271.21,Female,866.64,45
3141,"Beahan, Angelo F",4/12/1953,2862,105.34,Male,458.51,56
3142,"Kuhlman, Maud W",11/25/1980,7084,598.01,Male,208.60,72
3143,"Weimann, Ashley H",7/18/1988,8999,511.63,Female,774.89,53
3144,"Fahey, Jerry V",8/15/1953,4711,680.18,Male,650.47,86
3145,"Ratke, Domenick J",12/12/1975,6104,963.79,Male,345.09,98
3146,"Pouros, Ottis Z",11/9/1996,2883,390.27,Female,516.48,91
3147,"Becker, Ezequiel L",7/24/1993,1168,460.11,Male,459.74,48
3148,"Skiles, Granville G",3/29/1983,1045,114.39,Female,769.94,32
3149,"Boyle, Toni I",8/14/1954,4198,813.40,Female,911.63,53
3150,"Legros, Burnice R",9/6/1972,7510,992.66,Male,203.95,50
3151,"Metz, Aiden Z",9/26/1972,8591,83.21,Male,305.21,16
3152,"Spinka, Layla U",7/31/1985,3582,243.84,Female,796.19,59
3153,"D'Amore, Velda W",5/28/1974,5102,187.55,Female,951.07,99
3154,"Mitchell, Carolina V",10/26/1993,0929,327.88,Male,147.66,7
3155,"Rice, Caesar Z",1/15/1978,4454,317.17,Female,814.49,80
3156,"Walter, Vidal G",12/29/1983,9673,128.42,Female,937.99,57
3157,"Volkman, Sophie H",6/28/1992,1082,266.53,Female,783.18,69
3158,"Thiel, Ferne A",8/6/1976,9111,863.67,Male,463.82,9
3159,"Hamill, Jaeden B",1/3/1963,2977,19.30,Female,996.36,78
3160,"Gislason, Colton B",11/14/1987,8955,843.04,Male,632.72,75
3161,"Kuhlman, Kaylie J",2/9/1999,2224,862.57,Female,576.60,82
3162,"Casper, Josiah H",3/1/1973,0608,128.56,Male,132.45,95
3163,"Gleason, Tyreek E",5/17/1996,0325,237.27,Female,533.43,72
3164,"Harber, Bobbie Y",5/15/1994,6896,152.72,Female,908.87,61
3165,"Grant, Miller B",2/2/1966,2200,997.47,Female,686.09,90
3166,"Denesik, Norris P",2/11/1953,0061,550.75,Female,564.50,71
3167,"Weber, Otha P",1/26/1978,8583,62.02,Female,684.65,11
3168,"DuBuque, Bret E",9/27/1980,4173,851.70,Male,572.00,28
3169,"Yundt, Lorena V",8/22/1994,6820,935.31,Female,15.37,45
3170,"Stark, Lazaro L",4/2/1973,3434,888.72,Male,169.16,62
3171,"Wuckert, Anika H",7/21/1968,5600,270.55,Female,127.70,84
3172,"Huels, Kurtis R",11/13/1998,4965,49.15,Female,213.88,97
3173,"Jones, Arnaldo J",12/20/1960,2836,540.39,Male,335.65,30
3174,"Trantow, Kaylee Q",4/14/1957,9759,863.34,Female,996.70,70
3175,"Hayes, Tia S",8/13/1973,2842,613.85,Male,520.79,96
3176,"Kub, Cristian A",11/19/1950,3194,335.27,Male,206.21,31
3177,"Bartell, Karley B",4/21/1950,3105,365.57,Male,756.27,80
3178,"Lesch, Perry Y",7/24/1987,8723,480.03,Male,417.68,66
3179,"DuBuque, Monty A",1/11/1986,7354,771.25,Male,819.37,97
3180,"Boehm, Idella N",9/26/1967,9108,978.63,Male,468.67,85
3181,"Skiles, Catalina A",3/11/1963,8888,349.79,Female,433.91,15
3182,"Wiza, Landen T",1/5/1985,0408,13.82,Female,319.56,33
3183,"Wuckert, Jeanne P",9/7/1952,5278,53.51,Male,828.67,41
3184,"Stamm, Maurice H",3/31/1953,1404,507.38,Female,84.52,19
3185,"Spencer, Lurline O",8/2/1988,3316,739.12,Male,406.31,54
3186,"Abshire, Vanessa S",5/31/1952,2588,977.17,Male,2.76,84
3187,"Kilback, Jerrell E",3/14/1986,6316,166.56,Female,427.77,49
3188,"Hyatt, Lew A",4/20/1999,0316,616.07,Male,631.16,67
3189,"Yost, Lorenz W",7/11/1998,7660,907.91,Female,438.61,18
3190,"DuBuque, Josiane D",2/17/1987,9983,571.52,Female,611.30,29
3191,"Terry, Elliott G",12/28/1978,7114,510.11,Female,524.39,13
3192,"Spinka, Damien W",8/8/1995,0021,566.15,Female,232.20,39
3193,"Parker, Velma A",10/26/1996,2514,665.15,Female,827.25,32
3194,"Waelchi, Zetta Y",6/11/1994,9562,731.77,Male,400.68,27
3195,"Harvey, Tremayne C",2/19/1962,8766,678.93,Female,751.56,61
3196,"Bruen, Lenore R",11/24/1978,1460,460.97,Female,402.58,22
3197,"Renner, Nathanael T",7/10/1989,3771,39.37,Male,594.10,28
3198,"Bauch, Tobin Z",1/1/1999,0600,587.31,Female,958.33,22
3199,"Larkin, Jaycee Y",7/10/1985,9438,637.86,Male,567.12,50
3200,"Stehr, Emmie C",3/31/1984,4600,65.83,Female,832.31,27
3201,"Kemmer, Lelah D",3/5/1982,1112,784.15,Female,95.82,2
3202,"Kling, Vergie T",6/28/1999,9422,388.34,Male,123.70,93
3203,"Legros, Daniela W",1/18/1987,0036,823.65,Male,611.86,29
3204,"Kovacek, Bernadette B",10/27/1952,6324,621.79,Female,518.63,19
3205,"Dach, Dayton W",1/22/1968,5655,441.91,Female,314.86,50
3206,"Dietrich, Annette V",8/15/1982,3086,697.11,Male,98.03,55
3207,"Gislason, Parker M",4/29/1951,9979,106.17,Female,309.82,67
3208,"Corkery, Chyna Z",11/19/1979,8283,908.35,Male,135.91,46
3209,"Jenkins, Eladio V",6/26/1983,6216,831.27,Male,133.84,1
3210,"Williamson, Kraig B",6/9/1961,0673,5.91,Female,742.76,0
3211,"Armstrong, Sylvia A",7/15/1978,7271,223.08,Female,369.93,76
3212,"Tromp, Elvera B",12/27/1950,6053,63.14,Female,472.54,70
3213,"Turcotte, Lexie R",3/19/1962,7631,607.62,Male,885.43,95
3214,"Hilpert, Yolanda W",2/17/1994,6965,309.50,Male,947.93,98
3215,"Satterfield, Damien L",3/9/1991,1763,632.11,Male,445.81,43
3216,"Larkin, Doyle I",7/19/1986,9864,863.20,Male,886.10,50
3217,"Gorczany, Nelda Q",7/12/1994,8518,306.19,Female,524.69,45
3218,"Aufderhar, Patsy B",3/16/1977,5009,353.11,Female,658.00,46
3219,"Hahn, Michale N",7/2/1964,2723,705.66,Male,224.59,23
3220,"McKenzie, Macey V",11/25/1951,0809,789.74,Male,217.20,72
3221,"Lakin, Timmothy Q",7/7/1961,0744,478.48,Female,722.39,50
3222,"Hirthe, Art X",10/3/1966,8477,700.20,Male,780.04,71
3223,"Ritchie, Bell J",1/23/1985,3555,186.95,Male,279.88,29
3224,"Hilll, Julien E",4/7/1958,4665,261.94,Male,465.92,7
3225,"Pacocha, Earline V",8/28/1983,3652,205.54,Male,474.73,72
3226,"Jerde, Randall D",12/6/1987,7022,507.92,Male,70.44,63
3227,"Schuppe, Madeline N",5/4/1976,1257,192.03,Male,391.44,59
3228,"Durgan, Arnoldo D",3/31/1992,9462,857.50,Male,518.67,88
3229,"Fay, Ida I",12/21/1974,9433,818.86,Male,638.04,1
3230,"Ortiz, Amira E",10/20/1984,0420,521.43,Male,15.80,90
3231,"Ward, Jannie D",10/8/1957,6921,404.26,Male,808.65,87
3232,"Legros, Arno J",9/16/1991,9892,35.23,Male,559.47,81
3233,"Pfeffer, Wilburn Q",12/12/1961,6409,19.78,Female,795.49,91
3234,"Luettgen, Flo W",9/29/1983,9972,889.60,Female,70.58,23
3235,"Reinger, Kraig L",3/1/1985,9986,540.73,Female,687.47,48
3236,"Maggio, Adaline O",10/10/1979,3662,933.04,Female,336.20,89
3237,"Abernathy, Sydnee W",2/10/1981,6164,119.80,Male,972.00,41
3238,"Dickinson, Jovan M",7/30/1986,9568,731.10,Female,708.27,86
3239,"Ward, Adaline L",7/6/1964,8355,338.41,Male,135.22,35
3240,"Herzog, Jamel I",8/16/1968,8736,414.30,Female,468.97,57
3241,"Schneider, Marco V",12/27/1956,1687,639.05,Male,491.66,35
3242,"Russel, Zita X",1/7/1977,2778,407.22,Male,12.81,93
3243,"Kiehn, Janie X",3/3/1982,3095,850.03,Female,987.12,63
3244,"Ernser, Lulu A",4/29/1992,6947,860.60,Female,460.49,91
3245,"Graham, Alfredo W",4/3/1990,0658,635.66,Female,813.26,8
3246,"Goyette, Duncan D",7/27/1995,0707,680.90,Male,909.38,17
3247,"Kuhic, Summer E",9/27/1972,2662,10.25,Female,443.41,45
3248,"Hayes, Nikolas J",8/9/1973,8233,939.10,Female,236.02,7
3249,"Gerhold, Fabiola B",3/5/1954,1308,932.76,Female,770.78,7
3250,"Carroll, Kaylin E",7/14/1978,3503,521.78,Female,616.89,34
3251,"Barrows, Dominic J",10/9/1972,3095,660.63,Female,389.62,31
3252,"Marvin, Edward P",9/26/1995,3072,508.69,Male,661.60,34
3253,"Nienow, Makenzie Y",4/3/1955,6823,530.54,Female,33.96,37
3254,"Bechtelar, Braxton L",9/10/1977,7645,619.22,Female,614.83,0
3255,"Lakin, Dahlia U",4/21/1972,7917,450.81,Male,324.61,6
3256,"Hoppe, Patricia L",1/25/1963,1926,367.02,Female,70.76,0
3257,"Stanton, Janessa V",12/24/1985,3949,7.94,Male,479.37,50
3258,"Bosco, Brooke C",5/12/1992,2089,924.98,Male,899.23,35
3259,"Kohler, Lesly B",6/25/1976,2465,828.59,Male,133.05,22
3260,"Block, Diego L",8/11/1971,5480,122.09,Female,584.04,38
3261,"Konopelski, Jerald S",7/14/1988,5633,849.64,Male,98.50,72
3262,"Torp, Sallie X",12/11/1989,2279,600.59,Female,125.63,8
3263,"Carroll, Katelin X",3/16/1980,5690,872.85,Male,443.38,93
3264,"Donnelly, Mauricio B",6/12/1984,6080,844.14,Male,384.44,24
3265,"Doyle, Malinda T",1/2/1972,4886,106.84,Male,114.03,27
3266,"Goldner, Leda S",1/15/1993,2472,543.77,Female,866.07,26
3267,"Gleason, Margarett C",2/23/1971,2255,876.05,Female,583.84,22
3268,"Kunde, Golden I",8/4/1999,2526,492.41,Female,113.21,72
3269,"Raynor, Jacklyn A",7/5/1954,6243,451.20,Female,983.37,10
3270,"Ruecker, Adalberto I",5/5/1990,3605,18.99,Male,304.95,55
3271,"Bartoletti, Dorothy S",9/10/1985,3713,91.92,Female,227.19,59
3272,"West, Michaela R",11/1/1956,6164,170.56,Female,804.63,93
3273,"Murazik, Norris X",11/9/1996,9068,143.33,Male,861.77,28
3274,"Gerlach, Carissa I",2/6/1984,7589,3.56,Female,353.26,12
3275,"Quitzon, Destini G",9/16/1992,9583,598.24,Female,434.23,44
3276,"Wehner, Everardo J",8/4/1962,9750,958.46,Male,456.50,89
3277,"Bernhard, Lyla Q",3/10/1988,3420,752.22,Male,983.43,28
3278,"Connelly, Brandi K",12/4/1953,6720,502.92,Female,314.90,93
3279,"O'Hara, Mark K",2/8/1979,4683,124.46,Female,768.86,2
3280,"Reichert, Cristina N",11/2/1962,9591,893.63,Female,5.03,27
3281,"Marquardt, Maximilian Z",1/20/1964,4524,198.57,Female,136.12,67
3282,"Witting, Clovis N",2/10/1965,9838,919.02,Male,958.88,54
3283,"Wilderman, Lisa F",10/27/1957,5187,665.74,Female,245.69,98
3284,"Stanton, Suzanne H",11/18/1967,6218,700.23,Male,152.08,18
3285,"McGlynn, Elisa W",12/4/1959,7234,18.89,Female,503.23,55
3286,"Kiehn, Filomena T",4/12/1989,7087,361.29,Female,408.62,60
3287,"Dooley, Eudora L",4/10/1971,2892,453.30,Female,888.71,50
3288,"Hegmann, Adrien T",3/8/1974,1508,785.34,Male,419.96,57
3289,"Cremin, Eloisa H",6/8/1966,4203,666.11,Male,501.51,54
3290,"Erdman, Chaim G",12/19/1956,7393,871.91,Female,567.65,80
3291,"Leannon, Myron N",5/21/1970,5999,747.54,Female,482.37,80
3292,"Carroll, Tremaine P",5/3/1985,1383,237.96,Male,943.63,36
3293,"Ebert, Kianna M",6/22/1965,1635,238.00,Female,270.94,89
3294,"Windler, Nathan H",6/16/1959,4389,108.23,Male,139.25,60
3295,"Kirlin, Sonia I",10/12/1994,7423,313.57,Female,828.23,84
3296,"Hegmann, Tristian Z",3/22/1978,7450,965.79,Male,848.50,97
3297,"Ortiz, Ayana L",12/15/1986,3572,671.25,Female,327.26,75
3298,"Purdy, Roma F",12/15/1951,0076,776.93,Male,602.61,41
3299,"O'Conner, Jakob F",10/21/1959,1713,258.48,Female,97.08,40
3300,"Littel, Melissa Y",8/17/1973,6838,334.00,Male,866.79,3
3301,"Brown, Trinity T",11/11/1951,6817,817.71,Female,652.86,80
3302,"Gleichner, Lue U",8/19/1960,4713,64.12,Female,619.42,76
3303,"Christiansen, Alfreda J",11/19/1956,2738,851.23,Male,71.69,86
3304,"Lakin, Cathy M",10/9/1999,0466,651.43,Female,829.93,87
3305,"Gaylord, Marcelle X",6/28/1985,8212,872.69,Female,612.03,18
3306,"Kovacek, Percival L",11/27/1953,0622,989.37,Female,18.32,50
3307,"Kub, Lillie T",3/25/1986,3652,592.84,Male,448.21,90
3308,"Romaguera, Emmanuelle V",11/21/1991,7618,982.22,Female,411.51,26
3309,"Boehm, Heidi A",3/4/1967,8586,244.93,Female,35.21,99
3310,"Tromp, Kendall B",10/2/1979,6333,681.88,Male,179.60,66
3311,"Hane, Jeramie Y",12/18/1960,7475,925.52,Female,164.57,27
3312,"Johnson, Rick I",5/16/1987,5096,867.99,Male,767.75,56
3313,"Kerluke, Candace T",5/4/1990,1827,162.56,Female,355.35,7
3314,"Grant, Erna W",12/22/1953,2122,693.70,Male,458.98,63
3315,"Romaguera, Adrien Z",2/27/1956,8506,56.85,Female,82.87,80
3316,"Jerde, Devon R",11/22/1969,3923,303.18,Male,833.80,56
3317,"Pfeffer, Rowland F",6/20/1978,7674,557.87,Male,455.95,7
3318,"Koss, Arlo F",11/21/1963,5570,279.79,Female,481.17,60
3319,"Littel, Augusta P",8/13/1972,7724,787.79,Male,997.84,67
3320,"Schmeler, Chesley D",11/17/1988,8936,852.39,Male,287.19,44
3321,"Russel, Felton R",9/9/1971,0605,354.93,Female,469.68,79
3322,"Kuhic, Major S",5/16/1977,1878,570.55,Female,628.51,25
3323,"White, Raphael B",5/18/1963,6839,450.72,Male,90.35,6
3324,"Hessel, Dianna O",1/26/1980,4172,586.25,Female,58.09,85
3325,"Fisher, Vesta E",5/11/1965,9385,63.56,Female,892.65,78
3326,"Satterfield, Jordi Y",1/27/1955,2505,901.28,Female,192.10,30
3327,"Grant, Marcelino C",5/6/1998,9531,199.28,Male,584.36,78
3328,"Kassulke, Granville L",10/21/1962,9207,937.43,Male,960.21,88
3329,"Mitchell, Myriam L",7/18/1954,5425,461.51,Female,115.74,99
3330,"Olson, Baby U",9/25/1953,0927,238.87,Female,425.10,16
